district,year,lnavgsalary_cpi,oncycle,lnenrollment,lnt1_cpi,teachers_avg_yrs_exper,ami_pc,asian_pc,black_pc,hisp_pc
4815150,2005,10.570539474487305,0,6.806829452514648,18.668132781982422,14.949999809265137,0.012168142013251781,0.003318584058433771,0.17146018147468567,0.044247787445783615
4815150,2006,10.647677421569824,0,6.796823501586914,18.697654724121094,16.100000381469727,0.007821229286491871,0.005586592014878988,0.16871508955955505,0.05027933046221733
4815150,2007,10.639406204223633,0,6.754603862762451,18.729541778564453,15.829999923706055,0.011655011214315891,0.010489510372281075,0.14801864326000214,0.04428904503583908
4815150,2008,10.599854469299316,0,6.747586727142334,18.858692169189453,15.460000038146973,0.007042253389954567,0.007042253389954567,0.14319248497486115,0.05399060994386673
4815150,2009,10.622626304626465,0,6.74641227722168,18.88143539428711,15.079999923706055,0.015276146121323109,0.005875440780073404,0.13513512909412384,0.0493537001311779
4815210,2003,10.809664726257324,0,9.210639953613281,22.627788543701172,10.960000038146973,0.002799160312861204,0.15525342524051666,0.045186445116996765,0.08407478034496307
4815210,2004,10.794549942016602,0,9.222169876098633,22.622434616088867,10.880000114440918,0.002964719897136092,0.16582666337490082,0.046150803565979004,0.08963336050510406
4815210,2005,10.781899452209473,0,9.236495018005371,22.609630584716797,10.59000015258789,0.002922552404925227,0.1801266372203827,0.050560154020786285,0.09469069540500641
4815210,2006,10.82323169708252,0,9.204724311828613,22.606338500976562,10.5600004196167,0.003620273433625698,0.18895816802978516,0.050181012600660324,0.10126709938049316
4815210,2007,10.827847480773926,0,9.205126762390137,22.63832664489746,10.680000305175781,0.004422999452799559,0.2067752331495285,0.051869723945856094,0.11087656021118164
4815210,2008,10.823371887207031,0,9.205126762390137,22.70252799987793,10.75,0.00432247668504715,0.2215520739555359,0.05337756499648094,0.11630478501319885
4815210,2009,10.845807075500488,0,9.208539009094238,22.762907028198242,11.329999923706055,0.0036064917221665382,0.24323782324790955,0.054197557270526886,0.1148066520690918
4815240,2003,10.760862350463867,0,8.91811466217041,20.56891441345215,10.869999885559082,0.009509777650237083,0.02852933295071125,0.24966515600681305,0.13300295174121857
4815240,2004,10.77602481842041,0,8.903950691223145,20.574657440185547,10.319999694824219,0.008015215396881104,0.032060861587524414,0.2506452798843384,0.128922700881958
4815240,2005,10.71688175201416,0,8.901638984680176,20.593700408935547,10.5600004196167,0.010076252743601799,0.030501089990139008,0.26130175590515137,0.13494008779525757
4815240,2006,10.747414588928223,0,8.961878776550293,20.62999153137207,10.350000381469727,0.009743589907884598,0.03371794894337654,0.25846153497695923,0.14205127954483032
4815240,2007,10.75564193725586,0,8.973984718322754,20.764835357666016,10.15999984741211,0.008486383594572544,0.0316656120121479,0.25775808095932007,0.14376187324523926
4815240,2008,10.73735237121582,0,8.981807708740234,20.863243103027344,10.029999732971191,0.007791881449520588,0.03292698413133621,0.2534874975681305,0.1540781706571579
4815240,2009,10.75084114074707,0,9.018938064575195,20.95215606689453,9.779999732971191,0.008234439417719841,0.035480745136737823,0.258779376745224,0.1592395305633545
4815300,2003,10.621819496154785,0,7.026426792144775,19.24107551574707,10.4399995803833,8.880994864739478e-4,0.007992895320057869,0.2371225506067276,0.3143872022628784
4815300,2004,10.636780738830566,0,7.0228681564331055,19.253087997436523,11.609999656677246,0,0.005347593687474728,0.2397504448890686,0.31461676955223083
4815300,2005,10.583970069885254,0,7.011213779449463,19.230098724365234,11.130000114440918,0.0018034265376627445,0.003606853075325489,0.23985572159290314,0.32371506094932556
4815300,2006,10.635669708251953,0,6.968850612640381,19.207277297973633,10.449999809265137,9.407337638549507e-4,0.002822201233357191,0.24553151428699493,0.33584195375442505
4815300,2007,10.623464584350586,0,6.981005668640137,19.228429794311523,10.130000114440918,0.004646840039640665,0.0027881041169166565,0.2639405131340027,0.3271375596523285
4815300,2008,10.602069854736328,0,6.944087028503418,19.210891723632812,10.710000038146973,0.00482160085812211,0.0019286402966827154,0.2700096368789673,0.32786884903907776
4815300,2009,10.633549690246582,0,6.941190242767334,19.385787963867188,10.630000114440918,0.0019342360319569707,0.0019342360319569707,0.28723403811454773,0.338491290807724
4815330,2003,10.713987350463867,0,8.60886001586914,20.79071044921875,12.5,0.002372262766584754,0.013321167789399624,0.2465328425168991,0.3295620381832123
4815330,2004,10.687283515930176,0,8.617400169372559,20.795818328857422,12.170000076293945,0.002894879784435034,0.01465532835572958,0.23575176298618317,0.3415957987308502
4815330,2005,10.678099632263184,0,8.641179084777832,20.78173065185547,12.270000457763672,0.002650176640599966,0.01678445190191269,0.23074205219745636,0.3598940074443817
4815330,2006,10.721440315246582,0,8.657824516296387,20.82067108154297,11.460000038146973,0.0019113813759759068,0.017897481098771095,0.22780190408229828,0.37636837363243103
4815330,2007,10.736862182617188,0,8.646289825439453,20.90727424621582,11.380000114440918,0.002988222986459732,0.01880822703242302,0.2177887111902237,0.39866408705711365
4815330,2008,10.707259178161621,0,8.64223861694336,20.98774528503418,11.0600004196167,0.0024708788841962814,0.019943522289395332,0.21090716123580933,0.41563713550567627
4815330,2009,10.717931747436523,0,8.637284278869629,21.04131507873535,11.529999732971191,0.0026605178136378527,0.02128414250910282,0.20929408073425293,0.4322454631328583
4815360,2003,10.571066856384277,0,4.8978400230407715,17.227571487426758,10.119999885559082,0,0,0.014925372786819935,0.41791045665740967
4815360,2004,10.538347244262695,0,4.955827236175537,17.236602783203125,11.109999656677246,0,0,0.014084506779909134,0.38732394576072693
4815360,2005,10.49416446685791,0,5.036952495574951,17.25227928161621,10.670000076293945,0,0,0.012987012974917889,0.4935064911842346
4815360,2006,10.567683219909668,0,5.081404209136963,17.205398559570312,10.15999984741211,0.012422360479831696,0,0.006211180239915848,0.4968944191932678
4815360,2007,10.528939247131348,1,4.9972124099731445,17.19635772705078,8.819999694824219,0.006756756920367479,0,0.006756756920367479,0.5270270109176636
4815360,2008,10.562638282775879,1,4.820281505584717,17.19908905029297,11.649999618530273,0.016129031777381897,0,0.016129031777381897,0.5967742204666138
4815360,2009,10.566980361938477,1,4.787491798400879,17.212265014648438,11.25,0,0,0.01666666753590107,0.5333333611488342
4815420,2003,10.567278861999512,0,4.905274868011475,17.67833709716797,9.3100004196167,0,0.007407407276332378,0,0.24444444477558136
4815420,2004,10.5396146774292,0,4.787491798400879,17.680273056030273,8,0,0,0,0.2666666805744171
4815420,2005,10.521008491516113,0,4.634728908538818,17.739009857177734,8.6899995803833,0,0,0,0.26213592290878296
4815420,2006,10.596400260925293,0,4.762174129486084,17.717439651489258,10,0,0,0,0.2222222238779068
4815420,2007,10.605812072753906,1,4.875197410583496,17.79235076904297,10.930000305175781,0,0,0,0.16030533611774445
4815420,2008,10.644519805908203,1,4.9628448486328125,17.773344039916992,10,0,0,0.0139860138297081,0.20279720425605774
4815420,2009,10.683611869812012,1,4.912654876708984,17.84670066833496,11.789999961853027,0,0,0,0.22058823704719543
4815480,2003,10.62807559967041,0,5.846438884735107,17.44211196899414,10.210000038146973,0,0.008670520037412643,0.008670520037412643,0.040462426841259
4815480,2004,10.646723747253418,0,5.733341217041016,17.470867156982422,12,0,0.009708737954497337,0.0032362460624426603,0.03559870645403862
4815480,2005,10.59317398071289,0,5.7104268074035645,17.58795928955078,10.220000267028809,0.0066225165501236916,0.013245033100247383,0.0066225165501236916,0.05298013240098953
4815480,2006,10.639485359191895,0,5.620400905609131,17.684534072875977,11.8100004196167,0.0036231884732842445,0.010869565419852734,0.010869565419852734,0.0833333358168602
4815480,2007,10.609657287597656,0,5.624017715454102,17.690298080444336,11.25,0.007220216561108828,0.010830325074493885,0.010830325074493885,0.10108303278684616
4815480,2008,10.643709182739258,0,5.686975479125977,17.767932891845703,13.260000228881836,0.006779660936444998,0.006779660936444998,0.006779660936444998,0.07457627356052399
4815480,2009,10.662595748901367,0,5.703782558441162,18.201801300048828,13,0.01666666753590107,0.006666666828095913,0.006666666828095913,0.07666666805744171
4815510,2003,10.715520858764648,0,7.639642238616943,19.6771297454834,12.140000343322754,0.006253006402403116,0.003367003286257386,0.04280904307961464,0.09427609294652939
4815510,2004,10.713994979858398,0,7.631916522979736,19.76925277709961,12.710000038146973,0.006301502697169781,0.006301502697169781,0.04750363528728485,0.09549200534820557
4815510,2005,10.667447090148926,0,7.6304612159729,19.788869857788086,11.739999771118164,0.005339805968105793,0.008252426981925964,0.046116504818201065,0.09951456636190414
4815510,2006,10.750804901123047,0,7.673687934875488,19.83176040649414,11.680000305175781,0.004649000242352486,0.007438400760293007,0.04881450533866882,0.10460250824689865
4815510,2007,10.750753402709961,0,7.805474758148193,19.8896541595459,11.350000381469727,0.004889975767582655,0.007334963418543339,0.06438467651605606,0.12428687512874603
4815510,2008,10.737809181213379,0,7.859026908874512,19.994956970214844,10.210000038146973,0.006566241849213839,0.00888373889029026,0.08111239969730377,0.13364233076572418
4815510,2009,10.752500534057617,0,7.928045749664307,20.085575103759766,10.170000076293945,0.00468637328594923,0.007930785417556763,0.09120403975248337,0.14996394515037537
4815540,2003,10.763712882995605,0,6.9157233238220215,20.73391342163086,13.0600004196167,0.0029761905316263437,0.0029761905316263437,0.02083333395421505,0.5803571343421936
4815540,2004,10.771751403808594,0,6.864847660064697,20.649982452392578,14.520000457763672,0.00313152396120131,0.00313152396120131,0.017745302990078926,0.5876826643943787
